S/No	SWCRDBFMN	Project	Version	Station	LightBox	Fixture	LightPanel	Date	Time	S_BL	S_BR	S_CT	S_TL	S_TR	Shd	DKC	Wa_BL	Wa_BR	Wa_CT	Wa_TL	Wa_TR	Dfa_BL	Dfa_BR	Dfa_CT	Dfa_TL	Dfa_TR	Wb_BL	Wb_BR	Wb_CT	Wb_TL	Wb_TR	Dfb_BL	Dfb_BR	Dfb_CT	Dfb_TL	Dfb_TR	CR_H	CR_S	CR_L	CG_H	CG_S	CG_L	CB_H	CB_S	CB_L	R_TL	R_TR	R_CT	R_BL	R_BR	De1	De2	R_CTST	F_R_TL	F_R_TR	F_R_CT	F_R_BL	F_R_BR	F_De1	F_De2	DZ1	DZ2	WZ1	WZ2	WZ1S	WZ2S	DC	WL	DV	BZ1	BZ2	WZ1	WZ2	WZ1S	WZ2S	BC	WL	BV	NO_MEANS	NO_STANDARD	BLEM	X_val	Y_val	dpc_stdev	dpc_max	dpc_min	nFit	peak	ripple	sigma	mean	amp	StdDevRed	StdDevGreen	StdDevBlue	StdDevRGB	DOVDD_WK	AVDD_WK	DVDD_WK	DOVDD_STB	AVDD_STB	DVDD_STB	CycleTime_S	FFDD	MIC	L_FREQ	R_FREQ	L_dB	R_dB	L_Noise	R_Noise	OA_X	OA_Y	Shift_X	Shift_Y	Delta	Min_X	Min_Y	Max_X	Max_Y	Max	Threahold	
DFQPT0385891ML	OOX-------O-----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:36:52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.55	80.62	77.52	74.22	74.79	-11.08	6.41	1.70	71.15	76.84	76.06	74.67	75.85	-5.69	2.17	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	118.843	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.18	-26.30	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891J9	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:38:21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.47	73.41	77.40	75.71	74.33	-2.93	3.99	1.87	71.15	76.84	76.06	74.67	75.85	-5.69	2.17	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	117.992	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.28	-26.73	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891J9	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:38:56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.47	73.41	77.40	75.71	74.33	-2.93	3.99	1.78	74.85	74.93	76.89	76.54	76.14	-2.04	1.96	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	117.992	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.28	-26.73	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JC	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:40:49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.87	74.59	77.60	76.22	74.06	-4.72	3.54	1.80	74.85	74.93	76.89	76.54	76.14	-2.04	1.96	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.092	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.91	-26.30	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JC	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:41:24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.87	74.59	77.60	76.22	74.06	-4.72	3.54	1.70	74.23	75.10	76.20	75.43	75.48	-1.96	1.10	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.092	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.91	-26.30	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JA	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:42:24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.87	74.59	77.60	76.22	74.06	-4.72	3.54	1.70	74.23	75.10	76.20	75.43	75.48	-1.96	1.10	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.092	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JB	OOX-------O-----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:44:07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.62	73.61	78.58	75.53	74.66	-3.96	4.97	1.93	74.23	75.10	76.20	75.43	75.48	-1.96	1.10	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.106	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.43	-26.41	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JB	OOX-------O-----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:44:43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.62	73.61	78.58	75.53	74.66	-3.96	4.97	1.87	77.02	74.57	78.21	76.17	75.09	-1.19	3.63	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.106	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.43	-26.41	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JD	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:46:18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.10	85.52	77.95	75.55	75.10	-2.42	10.42	1.93	77.02	74.57	78.21	76.17	75.09	-1.19	3.63	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	114.426	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.06	-25.94	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891JD	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:46:53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.10	85.52	77.95	75.55	75.10	-2.42	10.42	1.84	71.84	70.48	76.81	76.85	74.86	-5.01	6.36	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	114.426	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.06	-25.94	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891T1	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:48:28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.41	76.26	76.50	74.26	73.78	-5.10	2.73	1.71	71.84	70.48	76.81	76.85	74.86	-5.01	6.36	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	121.910	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.31	-26.23	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891T1	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:49:03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.41	76.26	76.50	74.26	73.78	-5.10	2.73	1.65	75.68	68.78	76.71	74.19	74.75	-1.03	7.94	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	121.910	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.31	-26.23	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891T2	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:50:56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.04	73.18	77.23	74.99	74.39	-3.19	4.05	1.78	75.68	68.78	76.71	74.19	74.75	-1.03	7.94	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.037	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.17	-26.28	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891T2	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:51:30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.04	73.18	77.23	74.99	74.39	-3.19	4.05	1.72	76.09	65.90	77.60	74.70	73.82	-1.51	11.69	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.037	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.17	-26.28	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R7	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:53:13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.09	86.44	76.95	75.79	74.31	-8.35	12.13	1.81	76.09	65.90	77.60	74.70	73.82	-1.51	11.69	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.584	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.02	-26.53	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R7	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:53:48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.09	86.44	76.95	75.79	74.31	-8.35	12.13	1.75	76.31	85.71	76.05	75.52	74.54	-9.40	11.16	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.584	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.02	-26.53	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R8	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:55:31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.16	77.09	77.00	75.24	74.64	-5.93	2.45	1.77	76.31	85.71	76.05	75.52	74.54	-9.40	11.16	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.521	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.96	-26.64	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R8	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:56:06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.16	77.09	77.00	75.24	74.64	-5.93	2.45	1.67	76.52	70.16	76.33	76.21	74.22	0.19	6.17	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	119.521	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.96	-26.64	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RA	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:57:47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.71	73.72	77.33	75.39	75.02	-3.62	3.61	1.84	76.52	70.16	76.33	76.21	74.22	0.19	6.17	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.381	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.01	-26.33	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RA	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:58:22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.71	73.72	77.33	75.39	75.02	-3.62	3.61	1.77	75.84	71.40	76.78	76.90	75.32	-1.06	5.50	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.381	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.01	-26.33	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R9	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	02:59:58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.82	83.97	76.84	73.44	73.47	-8.15	10.53	1.67	75.84	71.40	76.78	76.90	75.32	-1.06	5.50	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	118.903	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-26.67	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891R9	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:00:33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.82	83.97	76.84	73.44	73.47	-8.15	10.53	1.58	72.43	83.39	75.65	73.93	73.53	-10.96	9.86	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	118.903	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-26.67	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RC	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:02:07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.68	84.85	77.27	74.29	73.59	-7.17	11.26	1.76	72.43	83.39	75.65	73.93	73.53	-10.96	9.86	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	122.288	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.89	-26.60	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RC	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:02:42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.68	84.85	77.27	74.29	73.59	-7.17	11.26	1.67	74.56	85.33	76.30	74.57	74.31	-10.78	11.02	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	122.288	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-25.89	-26.60	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RB	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:04:26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.13	80.34	77.47	75.01	74.61	-9.21	5.73	1.88	74.56	85.33	76.30	74.57	74.31	-10.78	11.02	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.818	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.25	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891RB	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:05:01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.13	80.34	77.47	75.01	74.61	-9.21	5.73	1.81	75.12	76.04	77.00	75.95	75.93	-1.88	1.07	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	116.818	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.25	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891KF	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:06:34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.85	75.39	79.05	75.82	75.51	-3.21	3.66	1.89	75.12	76.04	77.00	75.95	75.93	-1.88	1.07	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	115.646	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.12	-26.09	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
DFQPT0385891KF	OOOOO-OOOOOO----	FS13FF-530HAIO_IR_2017061201	0104.0	Focus	000	000	000	2017_08_12	03:07:09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.85	75.39	79.05	75.82	75.51	-3.21	3.66	1.84	75.14	72.02	77.74	75.33	75.85	-2.60	5.72	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	115.646	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00	0.00	0.00	0.000	0.000	0.000	0	--OO--	2	0	0	-26.12	-26.09	0.00	0.00	0	0	0.00	0.00	0.00	0	0	0	0	0	0.00	
